Date,Open,High,Low,Close,Adj Close,Volume
1985-10-01,10.000000,10.000000,10.000000,10.000000,1.132160,0
1985-11-01,10.040000,10.550000,10.040000,10.550000,1.194428,0
1985-12-01,10.410000,11.000000,10.410000,11.000000,1.245376,0
1986-01-01,11.010000,11.120000,10.750000,11.090000,1.255565,0
1986-02-01,11.160000,11.880000,11.160000,11.870000,1.359931,0
1986-03-01,11.830000,12.520000,11.830000,12.510000,1.433256,0
1986-04-01,12.410000,12.430000,12.150000,12.230000,1.401177,0
1986-05-01,12.170000,12.590000,12.140000,12.590000,1.465221,0
1986-06-01,12.540000,12.890000,12.370000,12.890000,1.500135,0
1986-07-01,12.900000,12.950000,12.300000,12.350000,1.437290,0
1986-08-01,12.330000,13.030000,12.330000,13.030000,1.535869,0
1986-09-01,12.950000,13.050000,12.420000,12.530000,1.476933,0
1986-10-01,12.600000,13.070000,12.570000,13.070000,1.540584,0
1986-11-01,13.120000,13.330000,12.930000,13.330000,1.592531,0
1986-12-01,13.340000,13.510000,12.960000,12.960000,1.548328,0
1987-01-01,13.070000,13.530000,13.070000,13.530000,1.616425,0
1987-02-01,13.590000,14.060000,13.590000,14.040000,1.696231,0
1987-03-01,14.050000,14.480000,14.050000,14.280000,1.725225,0
1987-04-01,14.250000,14.450000,13.660000,13.900000,1.679316,0
1987-05-01,13.910000,14.030000,13.630000,13.910000,1.700629,0
1987-06-01,14.000000,14.520000,13.940000,14.380000,1.758090,0
1987-07-01,14.390000,14.760000,14.390000,14.760000,1.804550,0
1987-08-01,14.700000,15.290000,14.670000,15.140000,1.871547,0
1987-09-01,14.990000,14.990000,14.620000,14.790000,1.828281,0
1987-10-01,14.900000,14.900000,11.950000,12.410000,1.534074,0
1987-11-01,12.530000,12.590000,12.040000,12.040000,1.503906,0
1987-12-01,12.090000,12.280000,11.030000,11.290000,1.410223,0
1988-01-01,11.550000,12.100000,11.460000,12.100000,1.535151,0
1988-02-01,12.140000,12.770000,12.100000,12.770000,1.620156,0
1988-03-01,12.770000,12.960000,12.690000,12.730000,1.615082,0
1988-04-01,12.680000,12.990000,12.600000,12.740000,1.616350,0
1988-05-01,12.740000,12.820000,12.500000,12.820000,1.640478,0
1988-06-01,12.990000,13.400000,12.970000,13.400000,1.714695,0
1988-07-01,13.370000,13.450000,13.050000,13.280000,1.699340,0
1988-08-01,13.300000,13.370000,13.050000,13.250000,1.717486,0
1988-09-01,13.170000,13.800000,13.170000,13.800000,1.788780,0
1988-10-01,13.780000,14.040000,13.720000,13.960000,1.809518,0
1988-11-01,13.970000,14.030000,13.560000,13.790000,1.809423,0
1988-12-01,13.780000,13.960000,13.340000,13.380000,1.755626,0
1989-01-01,13.320000,13.980000,13.320000,13.980000,1.858385,0
1989-02-01,13.970000,14.110000,13.860000,13.910000,1.849079,0
1989-03-01,13.870000,14.190000,13.870000,14.090000,1.873007,0
1989-04-01,14.170000,14.390000,14.050000,14.370000,1.910228,0
1989-05-01,14.390000,14.770000,14.320000,14.750000,1.983023,0
1989-06-01,14.820000,15.050000,14.790000,14.790000,1.988401,0
1989-07-01,14.830000,15.350000,14.830000,15.350000,2.063689,0
1989-08-01,15.300000,15.690000,15.300000,15.690000,2.135071,0
1989-09-01,15.740000,15.740000,15.300000,15.340000,2.087444,0
1989-10-01,15.400000,15.540000,14.420000,14.590000,1.985386,0
1989-11-01,14.630000,14.650000,14.410000,14.650000,2.022195,0
1989-12-01,14.720000,14.730000,13.900000,14.060000,1.940756,0
1990-01-01,14.270000,14.270000,13.270000,13.430000,1.932822,0
1990-02-01,13.440000,13.610000,13.370000,13.610000,1.958727,0
